,Folder,File,Settings,Toolchain,Message,Runtime (ns),Peak memory consumption (bytes),Overall iterations,NumberOfCodeBlocks,SizeOfPredicatesFP,SizeOfPredicatesBP,Conjuncts in SSA,Conjuncts in UnsatCore,ICC %
,recursive,Fibonacci02_true-unreach-call_true-termination.c,SMTInterpol_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],1917575132.0,6.1818788E+8,25,0,10796,0,17778,709,-
,recursive,Fibonacci02_true-unreach-call_true-termination.c,SMTInterpol_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],1515616455.0,159590296,23,0,9998,0,14281,682,-
,recursive,Fibonacci02_true-unreach-call_true-termination.c,Z3_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],10868813571.0,773279112,26,0,18046,0,31995,769,-
,recursive,Fibonacci02_true-unreach-call_true-termination.c,Z3_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],8491104962.0,851635552,26,0,17965,0,28648,769,-
,recursive,Fibonacci02_true-unreach-call_true-termination.c,Z3_SP-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60018125902.0,1136337344,-,-,-,-,-,-,-
,recursive,Fibonacci02_true-unreach-call_true-termination.c,Z3_SP.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60004762292.0,1131682408,-,-,-,-,-,-,-
,recursive,Fibonacci03_true-unreach-call_true-termination.c,Princess_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],27706035709.0,825555968,17,0,-,-,-,-,-
,recursive,Fibonacci03_true-unreach-call_true-termination.c,SMTInterpol_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],14599265718.0,419847552,19,0,-,-,-,-,-
,recursive,Fibonacci03_true-unreach-call_true-termination.c,SMTInterpol_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],16076806062.0,352508792,31,0,12065,0,19538,563,-
,recursive,Fibonacci03_true-unreach-call_true-termination.c,SMTInterpol_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],17827211620.0,9.6937496E+8,23,0,11406,0,16346,493,-
,recursive,Fibonacci03_true-unreach-call_true-termination.c,Z3_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],23331800728.0,3.1392772E+8,24,0,17024,0,29954,536,-
,recursive,Fibonacci03_true-unreach-call_true-termination.c,Z3_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],21120550126.0,258713616,22,0,15757,0,25746,474,-
,recursive,Fibonacci03_true-unreach-call_true-termination.c,Z3_SP-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60001097733.0,1134872144,-,-,-,-,-,-,-
,recursive,Fibonacci03_true-unreach-call_true-termination.c,Z3_SP.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60006868889.0,1121123408,-,-,-,-,-,-,-
,recursive,Fibonacci04_false-unreach-call_true-termination.c,Princess_Interpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,4694510099.0,369197736,11,0,-,-,-,-,-
,recursive,Fibonacci04_false-unreach-call_true-termination.c,SMTInterpol_Interpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,261450139.0,205582368,14,0,-,-,-,-,-
,recursive,Fibonacci04_false-unreach-call_true-termination.c,SMTInterpol_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,321878802.0,254997752,16,0,1385,0,1925,108,-
,recursive,Fibonacci04_false-unreach-call_true-termination.c,SMTInterpol_SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,252288590.0,206407904,14,0,1444,0,1576,91,-
,recursive,Fibonacci04_false-unreach-call_true-termination.c,Z3_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,1455867011.0,602875112,13,0,1428,0,2079,93,-
,recursive,Fibonacci04_false-unreach-call_true-termination.c,Z3_SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,1146003624.0,504645584,13,0,1795,0,2129,93,-
,recursive,Fibonacci04_false-unreach-call_true-termination.c,Z3_SP-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,2175555694.0,760846872,10,0,1458,0,728,62,-
,recursive,Fibonacci04_false-unreach-call_true-termination.c,Z3_SP.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,1732296928.0,596454512,10,0,1646,0,728,62,-
,recursive,Fibonacci05_false-unreach-call_true-termination.c,Princess_Interpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,8756536032.0,1079135648,16,0,-,-,-,-,-
,recursive,Fibonacci05_false-unreach-call_true-termination.c,SMTInterpol_Interpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,1923514995.0,36848216,21,0,-,-,-,-,-
,recursive,Fibonacci05_false-unreach-call_true-termination.c,SMTInterpol_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,1832579904.0,383437144,23,0,7105,0,12093,250,-
,recursive,Fibonacci05_false-unreach-call_true-termination.c,SMTInterpol_SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,1075490942.0,8.6182856E+8,20,0,5663,0,7705,208,-
,recursive,Fibonacci05_false-unreach-call_true-termination.c,Z3_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,8720788027.0,240025448,21,0,9082,0,16148,245,-
,recursive,Fibonacci05_false-unreach-call_true-termination.c,Z3_SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,4746660152.0,1118903288,20,0,8535,0,13407,216,-
,recursive,Fibonacci05_false-unreach-call_true-termination.c,Z3_SP-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,9450765300.0,847407032,16,0,7265,0,3025,146,-
,recursive,Fibonacci05_false-unreach-call_true-termination.c,Z3_SP.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,7283197261.0,146144984,16,0,8269,0,3025,146,-
,recursive,McCarthy91_false-unreach-call_false-termination.c,Princess_Interpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,471755411.0,35814208,1,0,-,-,-,-,-
,recursive,McCarthy91_false-unreach-call_false-termination.c,SMTInterpol_Interpolation.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,4937966.0,0,1,0,-,-,-,-,-
,recursive,McCarthy91_false-unreach-call_false-termination.c,SMTInterpol_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,5116276.0,0,1,0,0,0,0,0,-
,recursive,McCarthy91_false-unreach-call_false-termination.c,SMTInterpol_SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,5196663.0,0,1,0,0,0,0,0,-
,recursive,McCarthy91_false-unreach-call_false-termination.c,Z3_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,16930608.0,71628328,1,0,0,0,0,0,-
,recursive,McCarthy91_false-unreach-call_false-termination.c,Z3_SP-IC.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,14784724.0,35814208,1,0,0,0,0,0,-
,recursive,McCarthy91_false-unreach-call_false-termination.c,Z3_SP-LV.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,14688200.0,35814208,1,0,0,0,0,0,-
,recursive,McCarthy91_false-unreach-call_false-termination.c,Z3_SP.epf,AutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   a call of __VERIFIER_error() is reachable ,15224239.0,35814208,1,0,0,0,0,0,-
,recursive,McCarthy91_true-unreach-call.c,Princess_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],1743599617.0,46437976,2,0,-,-,-,-,-
,recursive,McCarthy91_true-unreach-call.c,SMTInterpol_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],32784996.0,2.33478E+7,2,0,-,-,-,-,-
,recursive,McCarthy91_true-unreach-call.c,SMTInterpol_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],37553248.0,23213736,2,0,120,0,80,31,-
,recursive,McCarthy91_true-unreach-call.c,SMTInterpol_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],151583674.0,116739304,5,0,551,0,332,104,-
,recursive,McCarthy91_true-unreach-call.c,Z3_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],225181814.0,6.965184E+7,2,0,120,0,80,31,-
,recursive,McCarthy91_true-unreach-call.c,Z3_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],15377566521.0,976537544,22,0,8363,0,4216,984,-
,recursive,McCarthy91_true-unreach-call.c,Z3_SP-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 30)],60026080254.0,6.2600256E+8,50,0,31658,0,12032,2841,-
,recursive,McCarthy91_true-unreach-call.c,Z3_SP.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 30)],60022093834.0,1.5174612E+8,62,0,56474,0,17312,3871,-
,recursive,MultCommutative_true-unreach-call_true-termination.c,Princess_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 37)],60015612904.0,1.2463972E+8,36,0,-,-,-,-,-
,recursive,MultCommutative_true-unreach-call_true-termination.c,SMTInterpol_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60843496598.0,2.83595468E+9,-,-,-,-,-,-,-
,recursive,MultCommutative_true-unreach-call_true-termination.c,SMTInterpol_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: Cannot create quantifier in quantifier-free logic: de.uni_freiburg.informatik.ultimate.logic.NoopScript.quantifier(NoopScript.java:305)],587448803.0,451239936,-,-,-,-,-,-,-
,recursive,MultCommutative_true-unreach-call_true-termination.c,SMTInterpol_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60000933357.0,770341064,-,-,-,-,-,-,-
,recursive,MultCommutative_true-unreach-call_true-termination.c,Z3_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60006404309.0,176354024,-,-,-,-,-,-,-
,recursive,MultCommutative_true-unreach-call_true-termination.c,Z3_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 37)],60003759823.0,280944336,69,0,47746,0,14458,8716,-
,recursive,MultCommutative_true-unreach-call_true-termination.c,Z3_SP-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60003283243.0,763243008,-,-,-,-,-,-,-
,recursive,MultCommutative_true-unreach-call_true-termination.c,Z3_SP.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60001138499.0,695808336,-,-,-,-,-,-,-
,recursive,Primes_true-unreach-call.c,Princess_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60006496321.0,185986024,-,-,-,-,-,-,-
,recursive,Primes_true-unreach-call.c,SMTInterpol_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: generated interpolants did not pass sanity check: de.uni_freiburg.informatik.ultimate.smtinterpol.smtlib2.SMTInterpol.getInterpolants(SMTInterpol.java:1294)],60128932589.0,1118270464,-,-,-,-,-,-,-
,recursive,Primes_true-unreach-call.c,SMTInterpol_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: Cannot create quantifier in quantifier-free logic: de.uni_freiburg.informatik.ultimate.logic.NoopScript.quantifier(NoopScript.java:305)],131413870.0,91976576,-,-,-,-,-,-,-
,recursive,Primes_true-unreach-call.c,SMTInterpol_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: Cannot create quantifier in quantifier-free logic: de.uni_freiburg.informatik.ultimate.logic.NoopScript.quantifier(NoopScript.java:305)],123481903.0,93480872,-,-,-,-,-,-,-
,recursive,Primes_true-unreach-call.c,Z3_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],74535256962.0,764573416,-,-,-,-,-,-,-
,recursive,Primes_true-unreach-call.c,Z3_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 90)],67953073423.0,1101664984,21,0,5554,0,3308,388,-
,recursive,Primes_true-unreach-call.c,Z3_SP-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 90)],60005294901.0,708003928,48,0,18639,0,6557,332,-
,recursive,Primes_true-unreach-call.c,Z3_SP.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60010209677.0,79034376,-,-,-,-,-,-,-
,recursive,gcd01_true-unreach-call_true-termination.c,Princess_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60004789079.0,4.840552E+8,-,-,-,-,-,-,-
,recursive,gcd01_true-unreach-call_true-termination.c,SMTInterpol_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],80923082.0,6.259484E+7,7,0,-,-,-,-,-
,recursive,gcd01_true-unreach-call_true-termination.c,SMTInterpol_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],92318006.0,71890304,7,0,317,0,382,50,-
,recursive,gcd01_true-unreach-call_true-termination.c,SMTInterpol_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],88878517.0,6.25948E+7,7,0,419,0,382,50,-
,recursive,gcd01_true-unreach-call_true-termination.c,Z3_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],459945339.0,1.6777612E+8,7,0,309,0,382,50,-
,recursive,gcd01_true-unreach-call_true-termination.c,Z3_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],451638217.0,172188912,7,0,411,0,382,50,-
,recursive,gcd01_true-unreach-call_true-termination.c,Z3_SP-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 39)],60008246774.0,7.294854E+8,72,0,29622,0,8202,955,-
,recursive,gcd01_true-unreach-call_true-termination.c,Z3_SP.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 39)],60004908824.0,36254608,90,0,45008,0,10866,1261,-
,recursive,gcd02_true-unreach-call.c,Princess_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60046415699.0,1.11237004E+9,-,-,-,-,-,-,-
,recursive,gcd02_true-unreach-call.c,SMTInterpol_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 52) ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 18)],60745861443.0,1.93617672E+9,71,0,-,-,-,-,-
,recursive,gcd02_true-unreach-call.c,SMTInterpol_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: Cannot create quantifier in quantifier-free logic: de.uni_freiburg.informatik.ultimate.logic.NoopScript.quantifier(NoopScript.java:305)],202706969.0,159531888,-,-,-,-,-,-,-
,recursive,gcd02_true-unreach-call.c,SMTInterpol_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: Cannot create quantifier in quantifier-free logic: de.uni_freiburg.informatik.ultimate.logic.NoopScript.quantifier(NoopScript.java:305)],193019629.0,162319488,-,-,-,-,-,-,-
,recursive,gcd02_true-unreach-call.c,Z3_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60000001250.0,206594144,-,-,-,-,-,-,-
,recursive,gcd02_true-unreach-call.c,Z3_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60020139773.0,803078112,-,-,-,-,-,-,-
,recursive,gcd02_true-unreach-call.c,Z3_SP-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 18) ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 52)],60007946529.0,292808696,57,0,20471,0,6863,1280,-
,recursive,gcd02_true-unreach-call.c,Z3_SP.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 18) ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 52)],60014968416.0,749484624,73,0,32262,0,9046,1542,-
,recursive,recHanoi01_true-unreach-call_true-termination.c,Princess_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60038345322.0,63943432,-,-,-,-,-,-,-
,recursive,recHanoi01_true-unreach-call_true-termination.c,SMTInterpol_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: AssertionError: has to be unsat by construction we do check only for interpolant computation: de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction.singleTraceCheck.InterpolatingTraceCheckerCraig.computeInterpolants_Recursive(InterpolatingTraceCheckerCraig.java:234)],60002837398.0,1003653584,-,-,-,-,-,-,-
,recursive,recHanoi01_true-unreach-call_true-termination.c,SMTInterpol_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],62039541541.0,2.60643576E+9,-,-,-,-,-,-,-
,recursive,recHanoi01_true-unreach-call_true-termination.c,SMTInterpol_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 51)],62668062274.0,7.8671384E+8,44,0,135021,0,354109,21469,-
,recursive,recHanoi01_true-unreach-call_true-termination.c,Z3_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],63851465995.0,549757176,-,-,-,-,-,-,-
,recursive,recHanoi01_true-unreach-call_true-termination.c,Z3_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: EOF: de.uni_freiburg.informatik.ultimate.smtsolver.external.Parser$Action$.CUP$do_action(Parser.java:1345)],66401761629.0,741043808,-,-,-,-,-,-,-
,recursive,recHanoi01_true-unreach-call_true-termination.c,Z3_SP-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60001476546.0,58576632,-,-,-,-,-,-,-
,recursive,recHanoi01_true-unreach-call_true-termination.c,Z3_SP.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60006025976.0,440167576,-,-,-,-,-,-,-
,recursive,recHanoi02_true-unreach-call_true-termination.c,Princess_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],825520284.0,23011096,2,0,-,-,-,-,-
,recursive,recHanoi02_true-unreach-call_true-termination.c,SMTInterpol_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],20952746.0,14985816,3,0,-,-,-,-,-
,recursive,recHanoi02_true-unreach-call_true-termination.c,SMTInterpol_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: Cannot create quantifier in quantifier-free logic: de.uni_freiburg.informatik.ultimate.logic.NoopScript.quantifier(NoopScript.java:305)],9486772.0,0,-,-,-,-,-,-,-
,recursive,recHanoi02_true-unreach-call_true-termination.c,SMTInterpol_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: SMTLIBException: Cannot create quantifier in quantifier-free logic: de.uni_freiburg.informatik.ultimate.logic.NoopScript.quantifier(NoopScript.java:305)],9679408.0,2072.0,-,-,-,-,-,-,-
,recursive,recHanoi02_true-unreach-call_true-termination.c,Z3_SP-IC-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],65857034.0,2.304256E+7,2,0,82,0,72,10,-
,recursive,recHanoi02_true-unreach-call_true-termination.c,Z3_SP-IC.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: 1 specifications checked. All of them hold],61917077.0,2.304256E+7,2,0,82,0,72,10,-
,recursive,recHanoi02_true-unreach-call_true-termination.c,Z3_SP-LV.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60000459213.0,737927576,-,-,-,-,-,-,-
,recursive,recHanoi02_true-unreach-call_true-termination.c,Z3_SP.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Unable to prove that call of __VERIFIER_error() unreachable (line 33)],60008197228.0,734601952,35,0,23577,0,8190,1330,-
,recursive,recHanoi03_true-unreach-call_true-termination.c,Princess_Interpolation.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],60019381354.0,289939248,-,-,-,-,-,-,-
