,Folder,File,Settings,Toolchain,Message,Runtime (ns),Allocated memory end (bytes),Peak memory consumption (bytes),Overall iterations,Overall time,Minimization time,Initial property automaton Locations,Initial property automaton Edges,Initial RCFG Locations,Initial RCFG Edges,Initial product Locations,Initial product Edges,Optimized Product Locations,Optimized Product Edges,Trivial modules,Deterministic modules,Nondeterministic modules,Remainer module,Avg Locs trivial modules,Avg Locs deterministic modules,Avg Locs nondeterministic modules
,P14,Problem14_prop_039.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],426003077532.0,7307001856,1349966888,41,414983148844,43460725576,7,20,670,853,4631,16745,2287,7381,40,0,0,-,7.525,0.0,0.0
,P14,Problem14_prop_039.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],471196374320.0,7635730432,5.078899E+9,0,2209530,0,7,20,670,2092,4631,41525,2851,22570,-,-,-,-,-,-,-
,P14,Problem14_prop_039.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],468169581915.0,7635730432,5.05908824E+9,0,2206120,0,7,20,670,2092,4631,41525,2851,22570,-,-,-,-,-,-,-
,P14,Problem14_prop_039.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],428246379414.0,7635730432,1168829672,41,417454728865,44223078103,7,20,670,853,4631,16745,2287,7381,40,0,0,-,7.525,0.0,0.0
,P14,Problem14_prop_040.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: NO_RESULT   NO_RESULT,192118067050.0,7.36100352E+9,1249902112,43,184184358961,3851580883,2,3,670,853,1331,2522,606,1545,42,0,0,Unknown,10.095238095238095,0.0,0.0
,P14,Problem14_prop_040.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: Java heap space],1235461519138.0,7585398784,4541549056,0,2481821,0,2,3,670,2092,1331,6239,823,5302,-,-,-,-,-,-,-
,P14,Problem14_prop_040.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],692454036140.0,7635730432,5400687408,0,2167234,0,2,3,670,2092,1331,6239,823,5302,-,-,-,-,-,-,-
,P14,Problem14_prop_040.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: NO_RESULT   NO_RESULT,190898440852.0,7635730432,1282638792,43,182803251764,3930114187,2,3,670,853,1331,2522,606,1545,42,0,0,Unknown,10.095238095238095,0.0,0.0
,P14,Problem14_prop_041.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout (de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer) LongDescription: Timout or Toolchain cancelled by user],1200021058798.0,7842824192,5357229064,0,2331142,0,3,6,670,853,1991,5030,676,2495,-,-,-,-,-,-,-
,P14,Problem14_prop_041.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],479893821262.0,7843872768,4747525896,0,2123689,0,3,6,670,2092,1991,12464,1002,11151,-,-,-,-,-,-,-
,P14,Problem14_prop_041.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],471295002525.0,7635730432,4770671344,0,2182327,0,3,6,670,2092,1991,12464,1002,11151,-,-,-,-,-,-,-
,P14,Problem14_prop_041.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout (de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer) LongDescription: Timeout while trying to prove G((A || (B U C)))],1200004293722.0,7.75684096E+9,4255232888,71,1190519521692,108311449655,3,6,670,853,1991,5030,676,2495,69,1,0,Decomposition not yet finished,10.217391304347826,155.0,0.0
,P14,Problem14_prop_042.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: NO_RESULT   NO_RESULT,955984148948.0,7.78043392E+9,4631356304,30,948650117193,95031166016,2,3,670,853,1331,2522,606,1545,27,0,2,Unknown,8.62962962962963,0.0,11.0
,P14,Problem14_prop_042.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],878354004178.0,7635730432,5.03987124E+9,0,2303594,0,2,3,670,2092,1331,6239,823,5302,-,-,-,-,-,-,-
,P14,Problem14_prop_042.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],961201124177.0,7635730432,6.26971548E+9,0,2172261,0,2,3,670,2092,1331,6239,823,5302,-,-,-,-,-,-,-
,P14,Problem14_prop_042.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: NO_RESULT   NO_RESULT,554348700497.0,7635730432,1746079872,30,547209004198,74729883320,2,3,670,853,1331,2522,606,1545,27,2,0,Unknown,8.666666666666666,19.0,0.0
,P14,Problem14_prop_043.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],28494015624.0,7394033664,1280235088,15,20412440603,399534449,2,3,670,853,1331,2522,606,1545,14,0,0,-,4.857142857142857,0.0,0.0
,P14,Problem14_prop_043.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],273828259702.0,7601127424,2278534208,24,272504677129,36658769881,2,3,670,2092,1331,6239,823,5302,23,0,0,-,3.9130434782608696,0.0,0.0
,P14,Problem14_prop_043.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],271297548774.0,7.73849088E+9,3.4043188E+9,24,269791399790,34685593517,2,3,670,2092,1331,6239,823,5302,23,0,0,-,3.9130434782608696,0.0,0.0
,P14,Problem14_prop_043.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],28653757695.0,8301051904,1712686168,15,20814918839,450455009,2,3,670,853,1331,2522,606,1545,14,0,0,-,4.857142857142857,0.0,0.0
,P14,Problem14_prop_044.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property (!(F(A)) || (B U C)) ,502431679218.0,8.5065728E+9,2393716984,85,493421517017,17950062378,4,9,670,853,2651,7540,943,2712,84,0,0,Nonterminating,10.952380952380953,0.0,0.0
,P14,Problem14_prop_044.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],780277583611.0,8.50919424E+9,3485072384,0,2210467,0,4,9,670,2092,2651,18691,1263,8657,-,-,-,-,-,-,-
,P14,Problem14_prop_044.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],762784300881.0,7635730432,4406185504,0,2131683,0,4,9,670,2092,2651,18691,1263,8657,-,-,-,-,-,-,-
,P14,Problem14_prop_044.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property (!(F(A)) || (B U C)) ,489865500115.0,7635730432,1507517712,82,480611641689,17758934271,4,9,670,853,2651,7540,943,2712,81,0,0,Nonterminating,10.901234567901234,0.0,0.0
,P14,Problem14_prop_045.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: NO_RESULT   NO_RESULT,791091114111.0,8.18675712E+9,2588605656,82,778152389970,32027336935,4,8,670,853,2651,6706,1540,5101,81,0,0,Unknown,10.641975308641975,0.0,0.0
,P14,Problem14_prop_045.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],654332574237.0,8225554432,3246784792,0,2152342,0,4,8,670,2092,2651,16618,1860,14360,-,-,-,-,-,-,-
,P14,Problem14_prop_045.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],634098392718.0,7635730432,5200326408,0,2143069,0,4,8,670,2092,2651,16618,1860,14360,-,-,-,-,-,-,-
,P14,Problem14_prop_045.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: NO_RESULT   NO_RESULT,791670377866.0,7.85383424E+9,1800142952,82,778759584544,32192938881,4,8,670,853,2651,6706,1540,5101,81,0,0,Unknown,10.641975308641975,0.0,0.0
,P14,Problem14_prop_046.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: NO_RESULT   NO_RESULT,334764560982.0,8343519232,2472051464,56,322173270442,7098400075,3,6,670,853,1991,5030,944,3677,55,0,0,Unknown,10.090909090909092,0.0,0.0
,P14,Problem14_prop_046.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],921676964649.0,8387035136,4708210608,0,2514695,0,3,6,670,2092,1991,12464,1264,10686,-,-,-,-,-,-,-
,P14,Problem14_prop_046.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],899823674301.0,7635730432,5375919672,0,2359407,0,3,6,670,2092,1991,12464,1264,10686,-,-,-,-,-,-,-
,P14,Problem14_prop_046.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: NO_RESULT   NO_RESULT,354024213451.0,7635730432,1.67790528E+9,59,341442506730,7767053406,3,6,670,853,1991,5030,944,3677,58,0,0,Unknown,10.206896551724139,0.0,0.0
,P14,Problem14_prop_047.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: NO_RESULT   NO_RESULT,203458314825.0,7634157568,1450186064,31,195879113624,3984702736,3,6,670,853,1991,5030,943,2709,30,0,0,Unknown,6.666666666666667,0.0,0.0
,P14,Problem14_prop_047.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],469489054837.0,7639400448,3806769992,0,2204193,0,3,6,670,2092,1991,12464,1263,8654,-,-,-,-,-,-,-
,P14,Problem14_prop_047.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],456216432147.0,7635730432,4700563128,0,2207547,0,3,6,670,2092,1991,12464,1263,8654,-,-,-,-,-,-,-
,P14,Problem14_prop_047.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: NO_RESULT   NO_RESULT,203068364974.0,7635730432,946734024,31,195381501258,3945633182,3,6,670,853,1991,5030,943,2709,30,0,0,Unknown,6.666666666666667,0.0,0.0
,P14,Problem14_prop_048.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],444834658856.0,7.34789632E+9,2064291112,41,433219771440,44727741564,7,20,670,853,4631,16745,2287,7381,40,0,0,-,7.775,0.0,0.0
,P14,Problem14_prop_048.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],342240967993.0,7635730432,4.6875426E+9,0,2142821,0,7,20,670,2092,4631,41525,2851,22570,-,-,-,-,-,-,-
,P14,Problem14_prop_048.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],332420845986.0,7635730432,4658902144,0,2144866,0,7,20,670,2092,4631,41525,2851,22570,-,-,-,-,-,-,-
,P14,Problem14_prop_048.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],441543576426.0,7635730432,1586367536,41,430712910009,43594604016,7,20,670,853,4631,16745,2287,7381,40,0,0,-,7.775,0.0,0.0
,P14,Problem14_prop_049.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],120869284023.0,7.53926144E+9,1480704864,15,109684385039,5405203477,7,20,670,853,4631,16745,2287,7381,14,0,0,-,6.5,0.0,0.0
,P14,Problem14_prop_049.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],537402515094.0,7740588032,4.73756644E+9,0,2116012,0,7,20,670,2092,4631,41525,2851,22570,-,-,-,-,-,-,-
,P14,Problem14_prop_049.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],542081405940.0,7635730432,4566478576,0,2192964,0,7,20,670,2092,4631,41525,2851,22570,-,-,-,-,-,-,-
,P14,Problem14_prop_049.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],120303324594.0,7635730432,1123258104,15,109688194967,5427960468,7,20,670,853,4631,16745,2287,7381,14,0,0,-,6.5,0.0,0.0
