,Folder,File,Settings,Toolchain,Message,Runtime (ns),Allocated memory end (bytes),Peak memory consumption (bytes),Overall iterations,Overall time,Minimization time,Initial property automaton Locations,Initial property automaton Edges,Initial RCFG Locations,Initial RCFG Edges,Initial product Locations,Initial product Edges,Optimized Product Locations,Optimized Product Edges,Trivial modules,Deterministic modules,Nondeterministic modules,Remainer module,Avg Locs trivial modules,Avg Locs deterministic modules,Avg Locs nondeterministic modules
,ltlcmodelchecker-benchmarks,14-windows_os_frag2.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],144992645.0,4783079424,38251592,2,16734144,282374,2,3,87,116,167,306,150,271,1,0,0,-,3.0,0.0,0.0
,ltlcmodelchecker-benchmarks,15-windows_os_frag2_wbug.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G(F(A)) ,334795365.0,3829399552,54877192,3,116858103,2464306,2,3,91,121,175,321,158,286,2,0,0,Nonterminating,3.0,0.0,0.0
,ltlcmodelchecker-benchmarks,16-windows_os_frag3.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],38693992.0,4433379328,38251616,3,17263938,772982,2,4,26,40,57,120,57,114,2,0,0,-,3.0,0.0,0.0
,ltlcmodelchecker-benchmarks,17-windows_os_frag4_prop1.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],1572071622.0,4283957248,548770016,5,826240664,25059139,2,3,285,380,660,1095,587,972,1,3,0,-,3.0,5.333333333333333,0.0
,ltlcmodelchecker-benchmarks,18-windows_os_frag4_prop2.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,Neither filename nor path nor first line contains a keyword that defines the expected result UltimateResult: [de.uni_freiburg.informatik.ultimate.ltl2aut: UnsupportedOperationException: Unfinished: de.uni_freiburg.informatik.ultimate.ltl2aut.LTL2autObserver.getIRS(LTL2autObserver.java:211)],72484758.0,3835691008,8021976.0,0,2760979,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,ltlcmodelchecker-benchmarks,19-windows_os_frag5.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],20305520122.0,4114087936,273186752,18,19940534140,173382184,2,3,434,530,880,1530,822,1418,1,16,0,-,3.0,6.0,0.0
,ltlcmodelchecker-benchmarks,20-windows_os_frag6.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timeout while trying to prove F(G(A))],1359977938638.0,5.41589504E+9,5833893384,13,1359872672852,1343782163084,2,4,38,55,75,173,60,119,6,7,0,Decomposition not yet finished,4.166666666666667,8.0,0.0
,ltlcmodelchecker-benchmarks,21-windows_os_frag6_wbug.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(G(A)) ,59960208.0,5416943616,1.010194E+8,1,11852787,0,2,4,38,55,75,173,61,123,-,-,-,Nonterminating,-,-,-
,ltlcmodelchecker-benchmarks,22-windows_os_frag7.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],833679632.0,5419565056,406586632,14,807999914,37808377,2,3,38,55,75,136,57,91,2,11,0,-,3.5,5.0,0.0
,ltlcmodelchecker-benchmarks,23-windows_os_frag8.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],55075489500.0,5469372416,2067884064,60,54997456445,1396408933,2,4,94,123,176,410,158,376,4,55,0,-,3.0,5.0,0.0
,P14,Problem14_prop_000.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],8672104699.0,5205655552,367768648,18,7690132277,593203978,2,3,548,670,1087,1973,1076,1954,17,0,0,-,4.588235294117647,0.0,0.0
,P14,Problem14_prop_001.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.buchiprogramproduct: StackOverflowError: null: de.uni_freiburg.informatik.ultimate.model.boogie.output.BoogieOutput.appendExpression(BoogieOutput.java:228)],377870013533.0,5425332224,2397107952,0,3239070,0,1,1,548,670,549,666,-,-,-,-,-,-,-,-,-
,P14,Problem14_prop_002.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: UNSAFE   Violation of LTL property G((A || F(B))) ,22283417596.0,5467799552,2.0843422E+9,25,21669148300,1735200687,2,3,548,670,1087,1973,1076,1955,24,0,0,Nonterminating,5.0,0.0,0.0
,P14,Problem14_prop_003.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.buchiprogramproduct: StackOverflowError: null: de.uni_freiburg.informatik.ultimate.model.boogie.output.BoogieOutput.appendExpression(BoogieOutput.java:228)],374488342941.0,5678563328,2655905304,0,3188367,0,1,1,548,670,549,666,-,-,-,-,-,-,-,-,-
,P14,Problem14_prop_004.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || G(B))) ,97748054030.0,5679087616,1853641552,28,96581551315,2010190981,3,6,548,670,1625,3932,1611,3254,27,0,0,Nonterminating,7.481481481481482,0.0,0.0
,P14,Problem14_prop_005.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: UNSAFE UltimateResult: NO_RESULT   NO_RESULT,117235643267.0,5217714176,1.3483082E+9,35,116240866644,6616147165,3,6,548,670,1625,3932,1611,3254,34,0,0,Unknown,6.470588235294118,0.0,0.0
,P14,Problem14_prop_006.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || G(B))) ,227340215860.0,5.05151488E+9,1.94731572E+9,27,226317576056,23824402523,3,6,548,670,1625,3932,1611,3902,26,0,0,Nonterminating,5.730769230769231,0.0,0.0
,P14,Problem14_prop_007.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],17003811235.0,4874829824,831572576,16,15828605498,1034056295,4,9,548,670,2163,5893,1611,3257,15,0,0,-,5.0,0.0,0.0
,P14,Problem14_prop_008.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((!((A && F(B))) || (C U B))) ,202348232536.0,4783079424,1168525408,22,201008071229,4503039833,4,8,548,670,2163,5242,2146,5204,21,0,0,Nonterminating,6.523809523809524,0.0,0.0
,P14,Problem14_prop_009.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((!((A && F(B))) || (C U B))) ,126076633892.0,4783079424,2167437328,18,124803586655,3636324931,4,8,548,670,2163,5242,2146,4556,17,0,0,Nonterminating,7.176470588235294,0.0,0.0
,P14,Problem14_prop_010.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: UNSAFE   Violation of LTL property (G(A) || F((B && F(C)))) ,30419719621.0,4767350784,918124296,19,29191280919,2252971581,4,9,548,670,2163,5893,1611,3906,18,0,0,Nonterminating,5.166666666666667,0.0,0.0
,P14,Problem14_prop_011.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],42234816348.0,4631035904,1049140384,27,41083977976,2576273579,3,6,548,670,1625,3932,1611,3254,26,0,0,-,5.884615384615385,0.0,0.0
,P14,Problem14_prop_012.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],9946949411.0,4573888512,6.0370984E+8,15,9359970669,597812040,2,3,548,670,1087,1973,1076,1954,14,0,0,-,5.142857142857143,0.0,0.0
,P14,Problem14_prop_013.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],9181405545.0,4555538432,349647656,17,8617267668,847930669,2,3,548,670,1087,1973,1076,1954,16,0,0,-,4.625,0.0,0.0
,P14,Problem14_prop_014.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property (!(F(A)) || (B U C)) ,38631336710.0,4588044288,851001056,17,37454255429,1744282739,4,9,548,670,2163,5893,1611,3257,16,0,0,Nonterminating,6.9375,0.0,0.0
,P14,Problem14_prop_015.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: AssertionError: TermException de.uni_freiburg.informatik.ultimate.lassoranker.exceptions.UnknownFunctionException: Unknown function symbol: ite @term: (ite (<= (+ (+ |v_div_aux(+ (- v_mod_auxv_~a12_530826_1 26) (- 1))5_1| 1) 1) 0) (+ |v_div_aux(ite (< (+ (- v_mod_auxv_~a12_530826_1 26) (- 1)) 0) (+ v_div_aux(+ (- v_mod_auxv_~a12_530826_1 26) (- 1))5_1 1) v_div_aux(+ (- v_mod_auxv_~a12_530826_1 26) (- 1))5_1)5_1| 1) |v_div_aux(ite (< (+ (- v_mod_auxv_~a12_530826_1 26) (- 1)) 0) (+ v_div_aux(+ (- v_mod_auxv_~a12_530826_1 26) (- 1))5_1 1) v_div_aux(+ (- v_mod_auxv_~a12_530826_1 26) (- 1))5_1)5_1|): de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer.LassoChecker.synthesize(LassoChecker.java:604)],12185634722.0,4599054336,9.2191088E+8,0,3344882,0,4,9,548,670,2163,5893,1611,3905,-,-,-,-,-,-,-
,P14,Problem14_prop_016.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],25253616754.0,4588568576,644165344,20,24551995256,717331651,2,3,548,670,1087,1973,1076,1954,19,0,0,-,6.368421052631579,0.0,0.0
,P14,Problem14_prop_017.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property ((A U B) || G(A)) ,17548971252.0,4585947136,951774216,16,16785076221,1421651017,2,3,548,670,1087,1973,1076,1955,15,0,0,Nonterminating,5.266666666666667,0.0,0.0
,P14,Problem14_prop_018.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],18322561985.0,4603772928,391805664,21,17797367239,1230615247,2,3,548,670,1087,1973,1076,1954,20,0,0,-,5.55,0.0,0.0
,P14,Problem14_prop_019.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || F(B))) ,63203551363.0,4643618816,1207382448,26,62662697495,2629881391,2,3,548,670,1087,1973,1076,1955,25,0,0,Nonterminating,6.64,0.0,0.0
,P14,Problem14_prop_020.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G(A) ,53888372481.0,5.03054336E+9,1750711376,18,53387726941,903299090,2,3,548,670,1087,1973,1076,1954,17,0,0,Nonterminating,5.529411764705882,0.0,0.0
,P14,Problem14_prop_021.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || ((B U C) || G(B)))) ,257924142389.0,5037883392,1858303864,33,256651230669,6760833113,3,6,548,670,1625,3932,1611,3902,32,0,0,Nonterminating,8.59375,0.0,0.0
,P14,Problem14_prop_022.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],1248063614012.0,8171552768,4301093864,0,2995659,0,2,3,548,670,1087,1973,1076,1954,-,-,-,-,-,-,-
,P14,Problem14_prop_023.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],20300937518.0,8234991616,862187528,19,19125359651,1624717077,4,8,548,670,2163,5242,2146,4556,18,0,0,-,4.722222222222222,0.0,0.0
,P14,Problem14_prop_024.c,LtlSoftwareModelCheckingC.epf,LtlSoftwareModelCheckingC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],32434656496.0,8337752064,1036347544,20,31117559208,3222683391,4,8,548,670,2163,5242,2146,5204,19,0,0,-,4.7368421052631575,0.0,0.0
