,Folder,File,Settings,Toolchain,Message,Runtime (ns),Allocated memory end (bytes),Peak memory consumption (bytes),Overall iterations,Overall time,Minimization time,Initial property automaton Locations,Initial property automaton Edges,Initial RCFG Locations,Initial RCFG Edges,Initial product Locations,Initial product Edges,Optimized Product Locations,Optimized Product Edges,Trivial modules,Deterministic modules,Nondeterministic modules,Remainer module,Avg Locs trivial modules,Avg Locs deterministic modules,Avg Locs nondeterministic modules
,LTL/bugs,Bug_AssumeFalse.c,Default-LBE-Multi-z3interpol.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],179947325.0,477626368,9267232.0,2,97732602,487076,2,4,18,25,27,57,14,28,1,0,0,-,3.0,0.0,0.0
,LTL/bugs,Bug_AssumeFalse.c,Default-LBE-Multi-z3interpol.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],81608020.0,477626368,11899832,2,31504838,288229,2,4,18,25,27,57,14,28,1,0,0,-,3.0,0.0,0.0
,LTL/bugs,Bug_AssumeFalse.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],63514188.0,477626368,9917784.0,2,24811812,350765,2,4,18,25,27,57,14,28,1,0,0,-,3.0,0.0,0.0
,LTL/bugs,Bug_AssumeFalse.c,Default-LBE-Multi.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],46523720.0,477626368,7935960.0,2,19801826,276043,2,4,18,25,27,57,14,28,1,0,0,-,3.0,0.0,0.0
,LTL/bugs,Bug_AssumeFalse.c,Default-LBE-SNME.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],54939065.0,477626368,7935960.0,2,22448317,296431,2,4,18,25,27,57,17,29,1,0,0,-,3.0,0.0,0.0
,LTL/bugs,Bug_AssumeFalse.c,Default-LBE-SNME.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],51285515.0,477626368,7935960.0,2,25027346,413781,2,4,18,25,27,57,17,29,1,0,0,-,3.0,0.0,0.0
,LTL/bugs,Bug_AssumeFalse.c,Default-LBE-Single.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],58956578.0,477626368,7935960.0,2,26087015,370970,2,4,18,25,27,57,17,29,1,0,0,-,3.0,0.0,0.0
,LTL/bugs,Bug_AssumeFalse.c,Default-LBE-Single.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],40684240.0,477626368,7935960.0,2,17408571,242887,2,4,18,25,27,57,17,29,1,0,0,-,3.0,0.0,0.0
,LTL/bugs,Bug_AssumeFalse.c,Default.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],55383063.0,477626368,9917784.0,2,23939371,318734,2,4,18,25,27,57,19,31,1,0,0,-,3.0,0.0,0.0
,LTL/bugs,Bug_AssumeFalse.c,Default.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],42652649.0,477626368,7935960.0,2,18714735,252411,2,4,18,25,27,57,19,31,1,0,0,-,3.0,0.0,0.0
,LTL/bugs,Bug_AssumeFalse.c,None+LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],69670254.0,477626368,7935960.0,3,38396079,4759919,2,4,18,25,27,57,22,49,2,0,0,-,2.5,0.0,0.0
,LTL/bugs,Bug_AssumeFalse.c,None+LBE-Multi.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],48068541.0,477626368,7935960.0,3,25807597,1428360,2,4,18,25,27,57,22,49,2,0,0,-,2.5,0.0,0.0
,LTL/bugs,Bug_AssumeFalse.c,None+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],53308364.0,477626368,7935960.0,3,28028843,1576430,2,4,18,25,27,57,27,57,2,0,0,-,2.5,0.0,0.0
,LTL/bugs,Bug_AssumeFalse.c,None+SBE+SASBE.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],53852643.0,477626368,9917784.0,3,27511279,1613479,2,4,18,25,27,57,27,57,2,0,0,-,2.5,0.0,0.0
,LTL/bugs,Bug_AssumeFalse.c,None+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],72356187.0,477626368,9917784.0,3,43788887,2131964,2,4,18,25,27,57,27,57,2,0,0,-,2.5,0.0,0.0
,LTL/bugs,Bug_AssumeFalse.c,None+SBE.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],59007309.0,477626368,7927592.0,3,34679059,2061507,2,4,18,25,27,57,27,57,2,0,0,-,2.5,0.0,0.0
,LTL/bugs,Bug_AssumeFalse.c,None.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],59879172.0,477626368,9917784.0,3,33809152,1921584,2,4,18,25,27,57,27,57,2,0,0,-,2.5,0.0,0.0
,LTL/bugs,Bug_AssumeFalse.c,None.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],52958120.0,477626368,7935960.0,3,34121491,1706791,2,4,18,25,27,57,27,57,2,0,0,-,2.5,0.0,0.0
,LTL/bugs,Bug_DNF.c,Default+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],3043657328.0,477626368,3.455448E+7,14,3012732895,97165532,2,3,15,25,22,48,16,35,12,1,0,-,4.0,8.0,0.0
,LTL/bugs,Bug_DNF.c,Default+SBE+SASBE.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],2795709247.0,675807232,241935152,14,2740036683,69579022,2,3,15,25,22,48,16,35,12,1,0,-,4.0,8.0,0.0
,LTL/bugs,Bug_DNF.c,Default+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],2013727706.0,675807232,253906336,14,1995740752,38709376,2,3,15,25,22,48,16,35,12,1,0,-,4.0,8.0,0.0
,LTL/bugs,Bug_DNF.c,Default+SBE.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],821652793.0,675807232,228828688,14,804770413,32149432,2,3,15,25,22,48,16,35,12,1,0,-,4.0,8.0,0.0
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+IB.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],8040020561.0,687341568,217227536,13,8018495083,112935787,2,3,15,22,22,39,11,23,5,7,0,-,5.0,4.571428571428571,0.0
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+IB.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],4588194755.0,1.05644032E+9,732601096,13,4558143609,71957802,2,3,15,22,22,39,11,23,5,7,0,-,5.0,4.571428571428571,0.0
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],6924750472.0,1.0616832E+9,361477016,9,6899821132,12224938,2,3,15,22,22,39,11,21,5,0,3,-,5.0,0.0,4.333333333333333
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],18820615391.0,1.0616832E+9,428567432,9,18804368618,13079361,2,3,15,22,22,39,11,21,5,0,3,-,5.0,0.0,4.333333333333333
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+SBE+IB-StagedBlast.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],2434502069.0,1.0616832E+9,56416808,20,2413951299,13170813,2,3,15,25,22,48,11,36,13,6,0,-,3.6923076923076925,5.0,0.0
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+SBE+IB-StagedBlast.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],2516471769.0,1853882368,742970512,20,2495335353,9977530,2,3,15,25,22,48,11,36,13,6,0,-,3.6923076923076925,5.0,0.0
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+SBE+IB.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],1345303931.0,1849163776,938457144,19,1325585019,81845851,2,3,15,25,22,48,11,36,13,5,0,-,3.6923076923076925,4.4,0.0
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+SBE+IB.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],14369093901.0,1854406656,1146100216,19,14348658430,77403390,2,3,15,25,22,48,11,36,13,5,0,-,3.6923076923076925,4.4,0.0
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+SBE+SASBE+IB-StagedBlast.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],6998204604.0,1855455232,85421992,16,6972059481,8584714,2,3,15,25,22,48,11,36,10,5,0,-,3.9,5.4,0.0
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+SBE+SASBE+IB-StagedBlast.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],12470626217.0,3.1195136E+9,1071788248,16,12444629756,8050129,2,3,15,25,22,48,11,36,10,5,0,-,3.9,5.4,0.0
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+SBE+SASBE+IB.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],1729936299.0,3120037888,1761801264,16,1704651894,186250824,2,3,15,25,22,48,11,36,9,6,0,-,3.7777777777777777,4.833333333333333,0.0
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+SBE+SASBE+IB.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],2064607621.0,3.1195136E+9,2169200008,16,2038683614,174541949,2,3,15,25,22,48,11,36,9,6,0,-,3.7777777777777777,4.833333333333333,0.0
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+SBE+SASBE-StagedBlast.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],2027875491.0,3120037888,1.66400276E+9,18,2004501087,8395935,2,3,15,25,22,48,12,31,12,5,0,-,4.166666666666667,4.6,0.0
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+SBE+SASBE-StagedBlast.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],3023519856.0,3.1195136E+9,1650945992,18,3002214991,8345426,2,3,15,25,22,48,12,31,12,5,0,-,4.166666666666667,4.6,0.0
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],2520048147.0,3120037888,1472581744,16,2499964099,28649363,2,3,15,25,22,48,12,31,11,4,0,-,4.090909090909091,4.5,0.0
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],16535946557.0,3.1195136E+9,2064888272,16,16515892945,25288621,2,3,15,25,22,48,12,31,11,4,0,-,4.090909090909091,4.5,0.0
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+SBE-StagedBlast.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],28218143479.0,3118989312,952194152,13,28202462961,5271555,2,3,15,25,22,48,12,31,11,1,0,-,4.090909090909091,8.0,0.0
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+SBE-StagedBlast.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],1393144109.0,3113746432,952857368,13,1371502897,7091348,2,3,15,25,22,48,12,31,11,1,0,-,4.090909090909091,8.0,0.0
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+SBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],2443793421.0,3118989312,9.521914E+8,13,2427983485,9108628,2,3,15,25,22,48,12,31,11,1,0,-,4.090909090909091,8.0,0.0
,LTL/bugs,Bug_DNF.c,Default-LBE-Multi+SBE.epf,LTLAutomizerCInline.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],646311219.0,3113746432,952874488,13,630124912,11642060,2,3,15,25,22,48,12,31,11,1,0,-,4.090909090909091,8.0,0.0
