,Folder,File,Settings,Toolchain,Message,Runtime (ns),Allocated memory end (bytes),Overall iterations,NumberOfCodeBlocks,SizeOfPredicatesFP,SizeOfPredicatesBP,Conjuncts in SSA,Conjuncts in UnsatCore,ICC %
,list-ext-properties,test-0019_1_true-valid-memsafety.c,Automizer-FP-mem.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: UNSUPPORTED_SYNTAX   [ShortDescription: Unsupported Syntax LongDescription: unsupported cast: VOID pointer  to INT pointer],6674251.0,2.4641536E+8,-,-,-,-,-,-,-
,list-ext-properties,test-0019_1_true-valid-memsafety.c,Kojak-FP-mem.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: UNSUPPORTED_SYNTAX   [ShortDescription: Unsupported Syntax LongDescription: unsupported cast: VOID pointer  to INT pointer],4398711.0,245891072,-,-,-,-,-,-,-
,list-ext-properties,test-0158_1_false-valid-free.c,Automizer-FP-mem.epf,AutomizerC.xml,ExpectedResult: UNSAFE_FREE UltimateResult: UNSAFE_FREE   free of unallocated memory possible ,185212993.0,245891072,2,0,12,0,51,2,-
,list-ext-properties,test-0158_1_false-valid-free.c,Kojak-FP-mem.epf,CodeCheckWithBE-C.xml,ExpectedResult: UNSAFE_FREE UltimateResult: UNSAFE_FREE   free of unallocated memory possible ,225164611.0,244318208,2,0,4,0,22,1,1.0
,list-ext-properties,test-0158_1_false-valid-memtrack.c,Automizer-FP-mem.epf,AutomizerC.xml,ExpectedResult: UNSAFE_MEMTRACK UltimateResult: UNSAFE_MEMTRACK   not all allocated memory was freed ,187716423.0,244842496,3,0,23,0,96,3,-
,list-ext-properties,test-0158_1_false-valid-memtrack.c,Kojak-FP-mem.epf,CodeCheckWithBE-C.xml,ExpectedResult: UNSAFE_MEMTRACK UltimateResult: UNSAFE_MEMTRACK   not all allocated memory was freed ,218509737.0,245366784,-,-,-,-,-,-,-
,list-ext-properties,test-0158_1_true-valid-memsafety.c,Automizer-FP-mem.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: UNSAFE_FREE   free of unallocated memory possible ,159351020.0,245366784,2,0,10,0,47,1,-
,list-ext-properties,test-0158_1_true-valid-memsafety.c,Kojak-FP-mem.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: UNSAFE_FREE   free of unallocated memory possible ,324314707.0,245366784,-,-,-,-,-,-,-
,list-ext-properties,test-0214_1_true-valid-memsafety.c,Automizer-FP-mem.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: UNSUPPORTED_SYNTAX   [ShortDescription: Unsupported Syntax LongDescription: identifier is not declared (neither a variable nor a function name)],20644937.0,244842496,-,-,-,-,-,-,-
,list-ext-properties,test-0214_1_true-valid-memsafety.c,Kojak-FP-mem.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: UNSUPPORTED_SYNTAX   [ShortDescription: Unsupported Syntax LongDescription: identifier is not declared (neither a variable nor a function name)],6969972.0,245366784,-,-,-,-,-,-,-
,list-ext-properties,test-0217_1_true-valid-memsafety.c,Automizer-FP-mem.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: UNSUPPORTED_SYNTAX   [ShortDescription: Unsupported Syntax LongDescription: identifier is not declared (neither a variable nor a function name)],11915348.0,245366784,-,-,-,-,-,-,-
,list-ext-properties,test-0217_1_true-valid-memsafety.c,Kojak-FP-mem.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: UNSUPPORTED_SYNTAX   [ShortDescription: Unsupported Syntax LongDescription: identifier is not declared (neither a variable nor a function name)],8736606.0,244318208,-,-,-,-,-,-,-
,list-ext-properties,test-0232_1_false-valid-memtrack.c,Automizer-FP-mem.epf,AutomizerC.xml,ExpectedResult: UNSAFE_MEMTRACK UltimateResult: UNSAFE_MEMTRACK   not all allocated memory was freed ,97542193575.0,257425408,24,0,3203,0,3181,294,-
,list-ext-properties,test-0232_1_false-valid-memtrack.c,Kojak-FP-mem.epf,CodeCheckWithBE-C.xml,ExpectedResult: UNSAFE_MEMTRACK UltimateResult: UNSAFE_MEMTRACK   not all allocated memory was freed ,187431009510.0,258473984,43,0,3105,0,5720,486,0.5952380952380952
,list-ext-properties,test-0232_1_true-valid-memsafety.c,Automizer-FP-mem.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.traceabstraction: AssertionError: should have been removed by DER: de.uni_freiburg.informatik.ultimate.modelcheckerutils.smt.partialQuantifierElimination.XnfTir.tryToEliminate_Conjuncts(XnfTir.java:146)],17208365371.0,2.3330816E+8,-,-,-,-,-,-,-
,list-ext-properties,test-0232_1_true-valid-memsafety.c,Kojak-FP-mem.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.codecheck: AssertionError: should have been removed by DER: de.uni_freiburg.informatik.ultimate.modelcheckerutils.smt.partialQuantifierElimination.XnfTir.tryToEliminate_Conjuncts(XnfTir.java:146)],49518558023.0,2.752512E+8,-,-,-,-,-,-,-
,list-ext-properties,test-0504_1_true-valid-memsafety.c,Automizer-FP-mem.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.rcfgbuilder: SMTLIBException: line 994 column 2031: logic does not support nonlinear arithmetic: de.uni_freiburg.informatik.ultimate.smtsolver.external.Parser$Action$.CUP$do_action(Parser.java:1338)],230233953.0,2.752512E+8,-,-,-,-,-,-,-
,list-ext-properties,test-0504_1_true-valid-memsafety.c,Kojak-FP-mem.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.rcfgbuilder: SMTLIBException: line 988 column 2031: logic does not support nonlinear arithmetic: de.uni_freiburg.informatik.ultimate.smtsolver.external.Parser$Action$.CUP$do_action(Parser.java:1338)],195800107.0,2.752512E+8,-,-,-,-,-,-,-
,list-ext-properties,test-0513_1_true-valid-memsafety.c,Automizer-FP-mem.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],331785920384.0,273678336,-,-,-,-,-,-,-
,list-ext-properties,test-0513_1_true-valid-memsafety.c,Kojak-FP-mem.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],301733069023.0,271581184,-,-,-,-,-,-,-
,memsafety-ext,dll_extends_pointer_true-valid-memsafety.c,Automizer-FP-mem.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],389416595409.0,2.7000832E+8,-,-,-,-,-,-,-
,memsafety-ext,dll_extends_pointer_true-valid-memsafety.c,Kojak-FP-mem.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],304945145762.0,256376832,-,-,-,-,-,-,-
,memsafety-ext,skiplist_2lvl_true-valid-memsafety.c,Automizer-FP-mem.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],300610944317.0,181403648,-,-,-,-,-,-,-
,memsafety-ext,skiplist_2lvl_true-valid-memsafety.c,Kojak-FP-mem.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],301234622973.0,182976512,-,-,-,-,-,-,-
,memsafety-ext,skiplist_3lvl_true-valid-memsafety.c,Automizer-FP-mem.epf,AutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],308892939976.0,169345024,-,-,-,-,-,-,-
,memsafety-ext,skiplist_3lvl_true-valid-memsafety.c,Kojak-FP-mem.epf,CodeCheckWithBE-C.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],300224663388.0,1.7301504E+8,-,-,-,-,-,-,-
