,Folder,File,Settings,Toolchain,Message,Runtime (ns),Allocated memory end (bytes),Peak memory consumption (bytes),Overall iterations,Overall time,Minimization time,Initial property automaton Locations,Initial property automaton Edges,Initial RCFG Locations,Initial RCFG Edges,Initial product Locations,Initial product Edges,Optimized Product Locations,Optimized Product Edges,Trivial modules,Deterministic modules,Nondeterministic modules,Remainer module,Avg Locs trivial modules,Avg Locs deterministic modules,Avg Locs nondeterministic modules
,coolant,coolant_basis_4_2_unsafe_sftyliveness.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A || (B || F(G(C))))) ,3303679130.0,1.25042688E+9,7.9700804E+8,9,3218003326,49746937,4,8,69,95,209,495,209,532,8,0,0,Nonterminating,3.5,0.0,0.0
,coolant,coolant_basis_4_neg.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property !(G((A || (B || F(G(C)))))) ,252062450.0,1262485504,109899672,3,179960262,5728307,3,7,66,88,193,486,193,502,2,0,0,Nonterminating,3.0,0.0,0.0
,coolant,coolant_basis_4_safe_sftyliveness.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],266786245.0,1248854016,109923112,9,198601141,12237123,4,8,66,88,192,439,192,470,8,0,0,-,3.0,0.0,0.0
,coolant,coolant_basis_4_unsafe_sftyliveness.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timout or Toolchain cancelled by user],1200060881611.0,1259339776,731290424,0,1181779,0,4,8,68,92,198,463,198,500,-,-,-,-,-,-,-
,coolant,coolant_basis_5_neg.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property !((A U ((B U G(C)) || G(B)))) ,189315306.0,1028653056,72506616,3,113812440,1699104,4,8,66,88,252,584,252,584,2,0,0,Nonterminating,2.5,0.0,0.0
,coolant,coolant_basis_5_safe_sftyliveness.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],1361568348.0,1036517376,5.8212568E+8,7,1083896543,53967293,7,26,66,88,428,1795,428,2563,6,0,0,-,3.0,0.0,0.0
,coolant,coolant_basis_5_unsafe_sftyliveness.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property (A U ((B U G(C)) || G(B))) ,2414651667.0,1313865728,4.7946476E+8,4,2193264627,15726232,7,26,66,88,428,1795,428,2563,3,0,0,Nonterminating,3.3333333333333335,0.0,0.0
,coolant,coolant_basis_6_safe_sftyliveness.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],529869313.0,1321730048,245390592,8,481866531,16667790,2,4,64,86,131,276,131,322,7,0,0,-,6.142857142857143,0.0,0.0
,coolant,coolant_basis_6_unsafe_sftyliveness.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G((A ==> (B ==> F(C)))) ,3301310538.0,1494745088,1188830424,7,3249580825,10495358,2,4,64,86,131,276,131,322,6,0,0,Nonterminating,5.666666666666667,0.0,0.0
,ltlcmodelchecker-benchmarks,01-exsec2.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],38567205.0,1.703936E+9,43295136,5,21139446,1506956,2,4,18,27,28,68,28,83,4,0,0,-,2.75,0.0,0.0
,ltlcmodelchecker-benchmarks,02-fig8-2007.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],95632525.0,1734344704,43295136,5,45872985,2491944,2,4,72,95,149,296,149,296,4,0,0,-,3.0,0.0,0.0
,ltlcmodelchecker-benchmarks,03-toyacquirerelease.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],83195740.0,1.703936E+9,43295136,4,56181235,1259749,2,4,31,42,53,126,53,126,2,1,0,-,3.0,5.0,0.0
,ltlcmodelchecker-benchmarks,04-toylinarith1.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property (A ==> F(B)) ,369463497.0,1725431808,211817928,9,346217189,10884325,2,2,36,46,35,42,35,42,6,2,0,Nonterminating,6.833333333333333,6.0,0.0
,ltlcmodelchecker-benchmarks,05-toylinarith2.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],1573271240.0,1.703936E+9,821574472,13,1540825750,27848872,2,2,46,58,45,54,45,54,7,4,1,-,9.142857142857142,5.0,5.0
,ltlcmodelchecker-benchmarks,06-postgreSQL_strmsrv.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],257953425.0,1719140352,58155808,4,89049323,4749826,4,8,114,163,278,792,278,930,3,0,0,-,3.0,0.0,0.0
,ltlcmodelchecker-benchmarks,07-postgreSQL_strmsrv_wbug.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],263985729.0,1.703936E+9,58155808,5,105262472,6693746,4,8,114,163,278,792,278,930,4,0,0,-,3.0,0.0,0.0
,ltlcmodelchecker-benchmarks,08-postgreSQL_pgarch.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G(F(A)) ,179759432.0,1715994624,79431752,5,135383923,5885389,2,3,70,104,160,281,160,338,4,0,0,Nonterminating,2.75,0.0,0.0
,ltlcmodelchecker-benchmarks,09-postgreSQL_dropbuf_prop1.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property (A ==> G(B)) ,2082244517.0,1.703936E+9,330518416,6,1989533049,4120502,3,5,84,115,155,286,155,286,4,1,0,Nonterminating,2.75,6.0,0.0
,ltlcmodelchecker-benchmarks,10-postgreSQL_dropbuf_prop2.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],685876032.0,1713897472,158863384,7,585636905,4001071,2,3,84,115,155,278,155,339,5,1,0,-,3.6,6.0,0.0
,ltlcmodelchecker-benchmarks,11-apache_accept_liveness.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded: java.util.HashMap.createEntry(HashMap.java:897)],1074124167813.0,4987551744,8115535344,0,3001059,0,2,3,376,489,845,1367,845,1367,-,-,-,-,-,-,-
,ltlcmodelchecker-benchmarks,12-apache_progress.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],672845982.0,4987551744,192966248,5,314880526,15535420,2,3,376,489,845,1367,845,1367,4,0,0,-,3.75,0.0,0.0
,ltlcmodelchecker-benchmarks,13-windows_os_frag1.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],908024014.0,4987551744,402819736,4,782359877,7045204,2,4,151,208,319,742,319,742,2,1,0,-,2.5,6.0,0.0
,ltlcmodelchecker-benchmarks,14-windows_os_frag2.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],201000076.0,4987551744,67099896,5,129716942,9537432,2,4,87,132,167,461,167,574,4,0,0,-,2.75,0.0,0.0
,ltlcmodelchecker-benchmarks,15-windows_os_frag2_wbug.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property G(F(A)) ,275802896.0,4987551744,127851184,8,212887621,21410825,2,3,91,138,175,372,175,491,7,0,0,Nonterminating,2.857142857142857,0.0,0.0
,ltlcmodelchecker-benchmarks,16-windows_os_frag3.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],66865433.0,4987551744,25703744,5,43834317,3035432,2,4,26,42,57,128,57,153,4,0,0,-,3.0,0.0,0.0
,ltlcmodelchecker-benchmarks,17-windows_os_frag4_prop1.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],1171664185.0,4987551744,525611472,5,975641649,31524956,2,4,285,391,660,1423,660,1431,1,3,0,-,4.0,5.333333333333333,0.0
,ltlcmodelchecker-benchmarks,18-windows_os_frag4_prop2-new.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded: java.util.HashMap.createEntry(HashMap.java:897)],909209753606.0,5.0987008E+9,7.49602344E+9,0,2552694,0,1,1,271,379,336,392,336,619,-,-,-,-,-,-,-
,ltlcmodelchecker-benchmarks,18-windows_os_frag4_prop2.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SYNTAX_ERROR   [ShortDescription: Incorrect Syntax LongDescription: Variable is neither declared globally nor locally! ID=phi_io_compl],20569863.0,5.0987008E+9,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,ltlcmodelchecker-benchmarks,19-windows_os_frag5.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],15147503641.0,5.0987008E+9,7.3470728E+8,20,14854673199,141665367,2,3,434,589,880,1707,880,2102,2,17,0,-,3.5,6.117647058823529,0.0
,ltlcmodelchecker-benchmarks,20-windows_os_frag6.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout LongDescription: Timeout while trying to prove F(G(A))],1225290143053.0,7023362048,5995480528,14,1225265853832,1201785759259,2,4,38,57,75,181,75,181,7,7,0,Decomposition not yet finished,3.857142857142857,8.0,0.0
,ltlcmodelchecker-benchmarks,21-windows_os_frag6_wbug.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: UNSAFE   Violation of LTL property F(G(A)) ,56569662.0,7029653504,165180424,3,32203501,1557090,2,4,38,57,75,181,75,181,2,0,0,Nonterminating,2.5,0.0,0.0
,ltlcmodelchecker-benchmarks,22-windows_os_frag7.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],997942330.0,7.03332352E+9,494103936,17,975154981,47649721,2,3,38,57,75,142,75,142,3,13,0,-,3.3333333333333335,5.0,0.0
,ltlcmodelchecker-benchmarks,23-windows_os_frag8.c,LtlAutomizerC.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],45648497815.0,7.11196672E+9,768156424,112,45585641718,8280646298,2,4,94,139,176,474,176,589,9,102,0,-,2.888888888888889,5.0,0.0
