,Folder,File,Settings,Toolchain,Message,Runtime (ns),Allocated memory end (bytes),Peak memory consumption (bytes),Overall iterations,Overall time,Minimization time,Initial property automaton Locations,Initial property automaton Edges,Initial RCFG Locations,Initial RCFG Edges,Initial product Locations,Initial product Edges,Optimized Product Locations,Optimized Product Edges,Trivial modules,Deterministic modules,Nondeterministic modules,Remainer module,Avg Locs trivial modules,Avg Locs deterministic modules,Avg Locs nondeterministic modules
,LTL/rers2012/P14,Problem14_prop_037.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],859445129823.0,7612137472,6176014304,0,2180736,0,2,3,548,1696,1087,5051,701,4486,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_037.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: UNSAFE UltimateResult: TIMEOUT   [ShortDescription: Timeout (de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer) LongDescription: Timout or Toolchain cancelled by user],1232826024036.0,7.79091968E+9,5735126752,0,2217656,0,2,3,548,670,1087,1973,545,1429,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_038.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],94179443720.0,8305246208,1506665336,20,87267930350,6045041607,7,20,548,670,3777,13085,2071,6799,19,0,0,-,5.2105263157894735,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_038.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],784194412892.0,8335654912,3.73859988E+9,0,2260238,0,7,20,548,1696,3777,33605,2424,19008,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_038.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],749262510278.0,7635730432,5317198608,0,2004945,0,7,20,548,1696,3777,33605,2424,19008,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_038.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],94636307626.0,7635730432,990696752,20,88298711242,6118571076,7,20,548,670,3777,13085,2071,6799,19,0,0,-,5.2105263157894735,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_039.c,Default-LBE-Multi+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],181489161445.0,7110918144,1.19227148E+9,29,174831076297,9121363258,7,20,548,670,3777,13085,2071,6799,28,0,0,-,6.642857142857143,0.0,0.0
,LTL/rers2012/P14,Problem14_prop_039.c,Default-LBE-Multi+SBE+SASBE+NondetBuchi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],741263258004.0,7635730432,5424271792,0,1959626,0,7,20,548,1696,3777,33605,2424,19008,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_039.c,Default-LBE-Multi+SBE+SASBE.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: EXCEPTION_OR_ERROR   [de.uni_freiburg.informatik.ultimate.plugins.generator.buchiautomizer: OutOfMemoryError: GC overhead limit exceeded],742351017622.0,7635730432,5298266992,0,1949770,0,7,20,548,1696,3777,33605,2424,19008,-,-,-,-,-,-,-
,LTL/rers2012/P14,Problem14_prop_039.c,Default-LBE-Multi.epf,LTLAutomizerC.xml,ExpectedResult: SAFE UltimateResult: SAFE   [ShortDescription: All specifications hold LongDescription: We were not able to verify any specifiation because the program does not contain any specification.],181695032896.0,7635730432,964966128,29,175419595472,9466003265,7,20,548,670,3777,13085,2071,6799,28,0,0,-,6.642857142857143,0.0,0.0
